title,score,developer,publisher,rom_name,size,running_total
Ratchet: Deadlocked,8.3,Insomniac Games,SCEA,"Ratchet - Deadlocked (USA) (En,Fr,Es).iso",4.1 GiB,579.5 GiB
Ring of Red,8.3,Konami,Konami,Ring of Red (USA).bin,555.7 MiB,580.1 GiB
Shin Megami Tensei: Persona 3 FES,8.3,Atlus,Atlus,Shin Megami Tensei - Persona 3 FES (USA).iso,4.3 GiB,584.4 GiB
Shin Megami Tensei: Persona 4,8.3,Atlus,Atlus,Shin Megami Tensei - Persona 4 (USA).iso,4.1 GiB,588.5 GiB
Soul Reaver 2,8.3,Crystal Dynamics,Eidos Interactive,Soul Reaver 2 (Japan) (Taikenban).bin,698.6 MiB,589.1 GiB
Tales of the Abyss,8.3,Bandai Namco Games,Namco Bandai Games,Tales of the Abyss (USA).iso,3.8 GiB,592.9 GiB
Zone of the Enders: The 2nd Runner,8.3,KCEJ,Konami,Zone of the Enders - The 2nd Runner (USA).iso,2.4 GiB,595.3 GiB
Ape Escape 2,8.3,SCE Japan Studio,Ubisoft,Ape Escape 2 (USA).iso,1.7 GiB,597.0 GiB
ESPN College Hoops,8.3,Visual Concepts,Sega,ESPN College Hoops (USA) (v1.03).iso,3.9 GiB,600.9 GiB
Fatal Frame III: The Tormented,8.3,Tecmo,Tecmo,Fatal Frame III - The Tormented (USA).iso,2.9 GiB,603.8 GiB
Final Fantasy XI: Chains of Promathia,8.3,Square Enix,Square Enix,Final Fantasy XI - Online - Chains of Promathia (USA).iso,2.0 GiB,605.8 GiB
Frequency,8.3,Harmonix Music Systems,SCEA,Frequency (USA).bin,427.7 MiB,606.3 GiB
High Heat Major League Baseball 2004,8.3,3DO,3DO,High Heat Major League Baseball 2004 (USA) (Trade Demo).bin,371.1 MiB,606.6 GiB
Karaoke Revolution (2003),8.3,Harmonix Music Systems,Konami,Karaoke Revolution (USA).iso,1.7 GiB,608.4 GiB
Madden NFL 2003,8.3,EA Sports,EA Sports,Madden NFL 2003 (USA).iso,1.5 GiB,609.9 GiB
Max Payne,8.3,Remedy Entertainment,Gathering,Max Payne (USA).iso,4.1 GiB,614.0 GiB
Mercenaries: Playground of Destruction,8.3,Pandemic Studios,LucasArts,Driven to Destruction (Europe).iso,1.8 GiB,615.8 GiB
MLB 06: The Show,8.3,SCEA San Diego Studios,SCEA,MLB 06 - The Show (USA).iso,4.2 GiB,620.0 GiB
MLB 07: The Show,8.3,SCEA San Diego Studios,SCEA,MLB 07 - The Show (USA) (v2.00).iso,4.1 GiB,624.1 GiB
Mortal Kombat: Deception,8.3,Midway,Midway,Mortal Kombat - Deception (USA).iso,4.4 GiB,628.4 GiB
NCAA College Basketball 2K3,8.3,Kush Games,Sega,NCAA College Basketball 2K3 (USA).iso,3.3 GiB,631.8 GiB
NCAA Football 08,8.3,EA Sports,EA Sports,NCAA Football 08 (USA).iso,2.2 GiB,634.0 GiB
