title,score,developer,publisher,rom_name,size,running_total
Invizimals: Shadow Zone,8.0,Novarama,SCEA,"Invizimals - Shadow Zone (USA) (En,Fr,Es,Pt).iso",1.7 GiB,128.6 GiB
Manhunt 2,8.0,Rockstar Toronto,Rockstar Games,"Manhunt 2 (USA, Canada).iso",1.2 GiB,129.8 GiB
MLB,8.0,989 Sports,SCEA,MLB (USA).iso,1.1 GiB,130.8 GiB
NBA Live 06,8.0,EA Canada,EA Sports,NBA Live 06 (USA).iso,1.2 GiB,132.0 GiB
One Epic Game,8.0,Grip Games,Grip Games,One Epic Game (USA) (minis) (PSN).iso,145.2 MiB,132.2 GiB
Pac-Man World 3,8.0,Blitz Games,Namco,Pac Man World 3 (USA) (v1.01).iso,471.3 MiB,132.6 GiB
Pro Evolution Soccer 2008,8.0,Konami,Konami,"Pro Evolution Soccer 2008 (USA) (En,Fr,Es).iso",1.3 GiB,133.9 GiB
Shadow of Destiny,8.0,KCET,Konami,Shadow of Destiny (USA).iso,1.0 GiB,134.9 GiB
SoulCalibur: Broken Destiny,8.0,Project Soul,Namco Bandai Games,"Soulcalibur - Broken Destiny (USA) (En,Ja,Fr,De,Es,It,Ru).iso",859.2 MiB,135.8 GiB
Star Ocean: Second Evolution,8.0,TOSE,Square Enix,Star Ocean - Second Evolution (USA).iso,1.3 GiB,137.1 GiB
The Lord of the Rings: Tactics,8.0,Amaze Entertainment,EA Games,"Lord of the Rings, The - Tactics (USA).iso",528.5 MiB,137.6 GiB
Tiger Woods PGA Tour 06,8.0,EA Sports,EA Sports,Tiger Woods PGA Tour 06 (USA) (v1.01).iso,1.2 GiB,138.8 GiB
Disney/Pixar Toy Story 3,8.0,Avalanche Software,Disney Interactive Studios,"Disney-Pixar Cars 2 (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru).iso",697.3 MiB,139.5 GiB
Valhalla Knights,8.0,K2 LLC,XSEED Games,Valhalla Knights (USA) (v1.01).iso,630.3 MiB,140.1 GiB
Worms: Open Warfare 2,8.0,Team17,THQ,Worms - Open Warfare 2 (USA) (v1.02).iso,187.1 MiB,140.3 GiB
Age of Zombies,7.9,Halfbrick Studios,Halfbrick Studios,Age of Zombies (USA) (minis) (PSN).iso,135.6 MiB,140.4 GiB
Capcom Classics Collection Remixed,7.9,Digital Eclipse,Capcom,Capcom Classics Collection Remixed (USA).iso,545.5 MiB,141.0 GiB
Dead Head Fred,7.9,Vicious Cycle,D3Publisher,Dead Head Fred (USA) (v1.02).iso,1.3 GiB,142.3 GiB
Def Jam: Fight for NY,7.9,Aki Corp.,EA Games,Def Jam - Fight for NY - The Takeover (USA) (v1.01).iso,1.5 GiB,143.8 GiB
echochrome,7.9,SCE Japan Studio,SCEA,Echochrome (USA) (PSP) (PSN).iso,176.5 MiB,143.9 GiB
Exit (2008),7.9,Taito Corporation,Ubisoft,"Exit 2 (Europe) (En,Fr,De,Es,It) (v1.01).iso",157.0 MiB,144.1 GiB
Fat Princess,7.9,Titan Studios,SCEA,Glass Heart Princess (Japan) (v1.02).iso,1.6 GiB,145.7 GiB
Fate/Extra,7.9,Imageepoch,Aksys Games,Fate-Extra (USA).iso,1.2 GiB,146.9 GiB
